"","design.factor","APP-2","GJA1","FAM127A","SERPINF1","DHRS3","LTBP1","ITM2A","ITM2A-2","AKAP2 /// PALM2-AKAP2","GYPC","FBLN5","FECH","F13A1","SORL1","DPP4","LAMA3","PPP1R26","FZD6","MEIS1","PBX3","CDKN2C-2","FAAH","PROM1","RAMP1","ASB9","CD38","ADAM17","RASGRP3","SPIB","CTSE","GPA33","CETP","HOXA4","ARHGAP22","TRH","EPB41L3","HPGDS","KCNA5","HOXA7","GNG7","POU4F1","CSRP2-2","NR2E1","BLNK","PKLR","MAN1A1","HOXA6","ADCY3","ADCY3-2","SPON1","CD34","LDLRAD4","CD200","SMAGP","S100B","DEFB1","PKLR-2","DNTT","CTAG1A /// CTAG1B-2","HGF","HGF-2","CSRP2","POU4F1-2","CTAG1A /// CTAG1B-3","CDKN2C","GALC","SPRY1","RPS6KA2","MCF2L","ROBO1","HOXA5","SPON1-2","ATP10A","HOXA2","HOXA1","HOXA10-HOXA9 /// HOXA9 /// MIR196B","APP","LOC81691","CTAG2","POLE","HOMER2","CTAG1A /// CTAG1B","gene83","ARHGEF3","FAM134B","ECHDC2","LEPREL1","CHD7","TESC","BAALC","SLC24A3","LAMP5","MREG","SIDT1","NPR3","NPR3-2","ITM2C","MAN1A1-2","KIF17","V100"
"GSM856266","mutated",13004.905811004,868.422287940666,11541.6928359938,6847.05796199334,29340.6699355407,3271.09411101021,6442.53345891783,5934.53824362094,11912.038996254,5265.10337876119,10603.4105815479,4158.95198942784,5464.58031308783,3309.37378739445,7348.71237778772,5832.38240142006,12011.3378048438,23413.935892848,15244.6889272702,16055.1760752291,2946.37039275495,3961.3952463257,11388.180267638,11283.3158898335,10686.8421619062,16471.3791183099,23551.5157086714,9709.2204456963,18018.332605849,10702.3305420332,11846.7642701087,1585.78486185374,17016.6294728461,7622.31744658918,434.781344245036,47488.0606798389,1789.6986513249,11366.5553557668,14462.9072241751,9604.17530424603,6433.38116789933,9374.50764140539,9180.61453909568,6876.83094950888,9951.1621929277,12772.7038102161,19254.6758017329,9970.74618075138,14142.422599146,14102.614485496,2355.97536993456,17627.3401323826,12227.082469173,17557.4065166207,13812.7544097693,5295.14465403141,3152.99988658274,551.015910074203,5918.62919581143,9194.26322019435,7221.33979596849,15692.6119268103,228.598558949853,4962.36594951042,14167.475530862,17018.5364058691,9830.65757642402,2054.0508817747,9812.78244028405,26044.1527446301,30951.2053143945,8058.35359499826,3034.47021786814,5344.59140823247,98102.7047136145,25392.4284395199,9852.69197859168,4697.15110803448,2304.36869899184,10247.7958790144,1399.46565856673,10140.6955136714,13836.6059619493,22138.7877590255,4832.56774986766,12994.23601982,10033.6354825837,9828.57621861771,7284.88466850236,1422.81073042384,2565.11444356748,7449.37048452103,9992.03610299973,8259.32759131624,12630.92681506,4754.86407473369,3632.2412207724,16719.5948338961,2427.84907175846,3275.46675401245
"GSM856267","mutated",11215.121743945,6055.48514293761,4628.09647713277,2242.68609717696,1184.50774062035,3457.68058436551,17631.229874738,24276.4228304219,32731.9843471628,7330.2588244718,8253.17009182335,11053.3454676053,29547.0154077171,20174.0608658697,4473.129273436,3486.75034867503,22063.8172480566,5802.36184244159,11537.3181631685,25306.0917719621,2405.73031267411,10352.9875764149,27760.6610402256,13409.9891515768,7458.1889407865,7832.58728404571,19170.4396589368,11548.3389942838,7254.47402880838,6763.53498980982,5374.04886868738,1362.14853518206,12056.6417449807,32441.8061179472,997.525090809682,99.4943346755314,32893.8774017233,8733.62445414847,11572.8946793799,8721.31307465308,1695.55138536262,5930.81095680749,25106.1703722208,4130.40668619679,3268.09385671795,8453.68643933888,15057.9042313552,11079.2242320525,12788.5136809444,12569.9656978605,14507.237499597,15191.3297917673,10237.9426071873,2544.36821185346,719.131614654003,37788.6917593186,4967.67608029942,1187.74540615995,1407.22652208104,27156.109780604,18421.7851937972,12875.1714385957,171.44891921239,3830.01398787717,7377.79775366858,4173.09565922785,5802.36053075288,14451.7151324863,5100.06455777921,12619.3317422434,12194.3331845193,8683.57068426537,6716.74868449465,14978.3297029036,14977.196632542,14637.7183809996,7705.1490696777,19341.2104448478,2208.35333653385,10111.9537739256,15803.0570145944,8308.9992036103,8953.09797537898,19760.7939150152,11987.5002134526,8767.91205915069,8038.31024456987,19148.9584643112,12631.1365020544,22493.2791854945,15518.9423835833,929.611559626159,286.700292009557,4320.85193434599,10911.0495181338,8568.83631842468,27647.1779490323,15258.6593629731,3888.20941567332,24129.2717545584
"GSM856268","mutated",231.770598611952,4083.93184058583,20440.6234961133,9144.66698399912,5888.10533854884,23702.3129434162,4155.18911775261,5848.59599771484,5415.27562263914,4831.21213360179,3880.62964582422,7239.59259530459,25624.4873586087,10066.7048541178,5623.36251517669,13503.2331685051,15552.9986248702,6978.17085016104,4796.97907018453,9658.69158310593,6969.29919824729,9952.78805665433,7030.59771647532,12047.9624558536,6102.15458791623,10527.7911111607,11815.9775688906,5126.33584624306,5639.45875163684,10121.5429941182,10779.4882097386,7054.70957773395,14160.4362451651,7478.17046908921,1096.40512896574,19974.9508380935,5272.42609981554,3917.28743899306,13298.3392061243,16852.4254322854,4009.2725466387,708.996376240744,10741.9435423432,6591.41823194899,6058.82568942092,4624.50884345142,8851.54271079664,8264.96792636816,10450.596689567,16926.5058414691,4015.60333988846,9722.73514956961,5995.70119536936,12177.5234816071,25685.210312076,21185.0812901512,2336.39559941023,840.809462779896,4097.51252017715,3619.89704627412,5158.09985426321,1934.99686360398,1701.30081372295,4529.407846533,1850.42626744636,7965.67858800507,14093.5415292134,13013.879515244,8779.85797288573,3639.61813842482,32556.3455492261,31260.8544633553,16240.6664469422,8578.29377287732,28948.5649723742,8216.99595800236,7772.25978558126,6295.54914479763,2448.39174267883,4085.20281888934,20337.6892459243,6795.85877355986,9054.8377250992,5449.29011859826,3483.54707057598,11379.250861028,3990.65047602759,10006.7060647974,10990.5899105312,4282.73179660241,23401.7363851618,6370.02283475375,6371.11760021237,6443.04027378142,9561.03830656813,9425.71995026715,6072.66398108416,4458.06672490733,1807.19592559464,2802.34377843287
"GSM856269","mutated",9180.69093390675,246.444162793973,14292.1231005147,5409.90809563912,3167.86953886838,1731.75570582893,7018.19709498083,10041.6729427123,9103.82804867217,3458.61386766484,6476.82553563621,7301.48435620365,8505.55051198427,4830.09663888838,4920.4422007796,8241.40991505008,8806.44346532709,12639.946832984,10506.6740044272,15047.7297677197,8867.44166281057,10213.7877434547,4092.59442305144,11722.9876652951,11870.6816763168,10116.006633203,12249.7759187332,669.372877143567,10100.3928415539,4197.51000538548,4313.05090278999,1951.73521458922,12392.664477649,9566.1175977251,1204.00987637087,10031.3699784624,2795.58767433232,5651.16876444901,15764.4832443495,11891.8127941858,3713.43415388012,4816.67379414346,12802.89782663,9741.72841633638,5177.54195277788,10054.8831231763,12375.3353211138,11990.4543093126,12440.1604579588,8449.21767542653,2697.70140881395,9992.61384619755,11105.2452958256,8266.03205144434,1614.6540027137,7722.08595379581,2336.39559941023,416.323132056065,5132.23790406026,4218.62526495444,6762.8420311451,2849.33604091136,211.014054415249,1964.96369812829,12517.8707187974,13008.5176311201,11362.8033135401,8465.6239913143,12007.7469335055,3520.28639618138,21367.6899074146,1875.65126780132,2284.37645614793,16505.3558195414,23850.5311600094,17580.5494915399,10074.9962250222,14014.2073223268,2424.38790206433,13040.8420885227,11695.5344323077,6503.84921688346,4680.02848712992,4337.32679999062,8879.6297877427,18615.4550808087,4845.78986374779,14129.8880925437,9914.04822563627,16458.8457358577,2713.10181531176,1004.47960469672,5903.90230953013,8345.36225372578,13197.2842582682,5275.71490977519,11234.0178649619,6104.93943758411,5823.18687136051,2947.9200786112
"GSM856270","wild-type",38164.891904768,3379.80566117448,12358.991508903,1528.68807440226,3402.01641782822,3918.31594046142,10766.134810625,11566.0169885204,1546.47523811017,3609.22419410959,17654.1320507215,11611.243030639,4278.38626387291,6186.36707995344,29969.9661320212,12171.9284899201,11887.8567619903,14991.5648484229,11430.4456461119,16263.0618212231,8470.81487917048,10219.5877364947,1102.01412008168,11780.3361577466,38926.7956692998,9366.85655884611,12321.5968375813,2717.25623394913,3579.2230467045,13527.0699796196,4752.51751588358,27222.6401284892,10255.9981883992,9867.51582340685,3904.30738895626,1673.84586571776,2314.85110229761,15604.9319291035,24443.0838788678,12511.2796624637,3991.61055304118,11895.3836458169,76380.2148388708,7016.84473548165,8188.59471964161,3402.54295315446,9977.84777589801,20047.0616997219,8967.4020391233,10868.8939665287,5114.28479319127,17527.9111388881,12057.3928127003,4569.73594268209,3324.28765264586,10565.5246009224,1950.77690824543,2987.73071240235,3973.34547411117,10818.3995375341,3422.35831600321,8133.36593767609,685.79567684956,6028.10897222407,18910.6870484506,9721.89119008493,8294.84641888425,14481.0587165116,17107.8114912847,4176.61097852029,7114.67563546989,1667.24557137895,10285.3765811636,8757.94390424648,7826.17082546812,9459.09999816551,42195.8626243645,12178.129280097,2088.33413346135,4187.91270322476,12177.1687173988,9503.58375365012,8953.09797537898,5670.34306747809,7445.22805279964,11331.6638213583,8209.33812211391,1404.08231694539,7185.16516980193,7299.94852142081,3897.00078926598,1285.23477371133,12211.3087337404,5238.5550000478,871.496963630606,6468.63133841863,4419.03297136352,2861.36755365618,3486.61032109673,26240.1281071442
"GSM856271","wild-type",1841.28864452828,4201.28620382106,3732.49373975318,104994.324631101,25005.5093383285,3890.61951082274,18555.9661411797,15727.4310008155,19921.3178476826,43021.985770036,42358.9855706165,53209.4800743399,7036.2874282976,8710.43441305272,4473.129273436,5642.19601876506,1167.45713243342,6556.41327130515,1067.4967508298,3883.46564728025,9025.62020152418,11234.5865184962,63702.3047657905,6948.72566870732,27056.1139929831,17116.3427584847,7391.80896784721,1063.70640377765,30126.582278481,12993.8014128977,13290.7259988448,28422.1440624555,6161.63423925549,1135.70345909065,91260.4587452123,1381.21546961326,2975.86388884534,4880.55484202415,3480.85955395332,12730.7757968929,3744.34264267579,866.551126516465,26605.0462153385,11588.8333620541,7344.03113869203,39977.2461523876,3472.38449531251,15149.2000344489,24345.221635249,11671.7099981473,17331.3130661852,12975.4836510326,15158.9426448961,2898.80756474847,2008.14111261872,266.783436013062,10411.7046614495,71264.724369597,5008.07085799429,6021.69185454345,10381.6993892155,6017.62760879041,1213.33081288768,3663.49164057817,12044.5058596832,11202.1275261237,19899.56748039,23548.2261803457,8069.72240154939,3102.62529832936,291.449295710213,2361.93122612018,43471.3430087852,11430.2396083627,5346.04626810146,837.751401857729,6228.71331979934,11295.7422598021,1944.31108977436,9648.10268337856,28298.2861089402,5256.17202017521,6002.64523349273,6365.32014160786,12960.8442478783,3158.58975807939,14993.4439313608,3997.44331279601,8853.59033085429,26926.1568380713,4340.96290449882,4485.84370047791,10469.8699230157,8154.1741150379,24596.0946764712,31620.6861789711,21284.4272703389,48609.3074870729,105529.289352148,2292.82672780871
"GSM856272","wild-type",1004.33926065179,2065.43679293996,7726.00102774085,32335.8719929699,15760.1509558702,3756.51048309862,1508.97361623322,2192.88425343554,12742.7469788875,45375.011368785,13937.4726716222,24268.5439919663,1853.42820189831,15247.8796725734,6070.67544252029,9889.6918980601,1116.94216035697,8856.90915597362,1568.6920032332,6936.98743170753,26630.6554729774,33639.9596320484,16191.6158597498,1218.65546459447,22019.4149680363,33711.753346059,6521.33943140815,258.470714936625,5307.7258838935,5559.72079958606,26845.1319655458,1341.81796003009,4733.53762541501,2633.95840704486,2428.37740765622,3897.83687611199,890.930277520862,5779.60441818649,6726.23660425667,33212.2039850743,2402.03112926372,33592.9235409305,7744.19185610792,24125.4523522316,11236.3676421988,16775.6955198095,6617.62644059559,13954.5996282848,17378.1571755377,24303.4307753631,38105.6771656082,9076.44669185534,6655.60541498548,11278.7665510519,14572.591587517,1662.61238392951,4831.57536577067,91182.929118946,4097.51252017715,5595.01197456437,12346.6898098872,33904.9725166654,677.003424582258,3397.05588489975,29391.6544340899,9692.62098005026,7873.32307015615,8920.44954370727,9489.99354422208,596.658711217184,7197.496138987,8891.97638068774,9444.36236347725,2784.57703622196,3251.71886410295,7475.55539248959,7755.48210660537,18129.042416968,2976.47623619779,9999.30422336418,5970.44764726195,4353.59702681179,5290.46698545122,4660.53300554977,21089.1207458889,9481.71765419688,8209.33812211391,6800.36883356385,22109.8501419663,55060.630326603,2821.62588792423,6756.84106761832,29721.2636049907,11079.3526369624,17813.6753361736,12937.2626768373,41816.2711270689,8849.72729204543,30904.8757780982,29078.8659606216
"GSM856273","wild-type",62256.1580160437,5398.30070882035,4329.56223133957,45750.79638241,51959.947110352,2136.99820264749,45275.3325682315,52198.6061977025,35840.6085589045,66623.1662879853,46704.1976388282,42225.8718021137,401.014465501635,30296.1991167612,5112.14774106972,4627.86864460505,15081.5255521567,83865.8555288584,574.900436580374,3688.3728702705,27079.2214782847,12446.7850638579,80653.1326433828,42098.5725004421,21653.5009363094,6602.19510894304,10528.9467031325,238.588352249192,7612.39633347883,96621.9284258546,11639.5871525075,55482.139589729,2545.73744206347,947.875579317966,97803.9906820105,1451.44676467834,10273.131528481,3660.41613151811,663.632510286304,6462.94173597054,63980.5718070427,42314.704359765,10429.6777416937,2358.69377907979,98299.8567913928,42379.0411781437,4332.30205538991,19755.3569493795,16692.2245405867,6001.47089370828,64425.0298204326,32527.4850146303,35418.0021871111,13253.5000886098,27991.8588873813,1141.42786547361,73925.3714415334,648.974294087395,2980.00910558338,17342.4725410851,15146.8011593443,50256.759199209,95308.0145775543,5362.01958302804,27225.6515939008,57955.0158686353,15849.2779121765,39496.4640981249,15364.75145255,24284.0095465394,442.103735441339,21813.1295588746,16695.2687267727,1167.72585389953,730.258897446849,46.626674738432,42237.8068218043,37761.4108685125,1752.28036485838,28765.3940580675,20019.6288689773,7459.51685691532,9970.49547258114,4422.73362114874,9357.76369939038,3030.69958896695,7354.19873439371,7601.95314137223,29948.0171903549,9094.54899044786,1746.25098658248,181055.888995645,84629.6787894877,9865.30795629439,32317.049208371,37114.8224066669,40023.7542692004,47266.4274077397,16502.0718862379,1928.88597736289
"GSM856274","wild-type",36362.2316933417,5703.42205323194,3654.18967528283,16572.9925670975,23180.5410170239,1772.57149687541,55655.6502610696,58929.2410349799,33254.4421978757,35387.1686677119,3962.61477918671,13790.5303862395,1066.90067040183,27424.7491638796,9074.06224039875,3676.93673133004,4467.76864142789,10301.1093502377,1158.39981131473,2553.79643348016,20131.1701434467,20241.9757096291,40526.3589579657,31876.2037209614,28024.709959319,31355.1554300357,5791.63889591138,778.725871924447,1518.98734177215,13627.387828805,42188.794856985,5916.19736922358,6753.32644243237,506.698466363521,22800.5735042213,889.596404157693,63148.9290547778,8733.62445414847,252.608503915432,28602.7851620613,103940.832321448,27245.7178869657,10304.7714214339,3570.3515423057,46157.2357066794,14948.0137787188,8211.27800573901,19613.6717849275,13952.085271123,10279.413663592,52638.7053096489,23294.7927615693,25821.1093932652,18392.8707055875,41492.5373134328,614.615004485789,68549.3932176477,669.38229075681,5835.85116510078,33824.7033886641,24840.7539013247,25920.4524915743,121816.65516347,4329.5810297742,28679.216413807,16462.4024152105,12565.0612125211,19880.2781771766,10200.1291155584,166795.942720764,368.354048976102,2153.52552969781,16013.365307027,1616.85118232243,1419.18238560425,67.6468969565776,18153.4486519135,24555.3155647723,1464.2342774844,31107.8420653301,11386.561494702,6211.83966020706,15973.1407060739,3064.59770037947,9852.97382216834,6659.21136378507,11572.88638048,4788.54939435852,31427.7258807483,10324.3150489047,2436.85872138911,28549.6811869081,21523.7589593841,23669.091569559,37333.3579910724,21640.5121139823,7984.22585165076,36065.9221306637,17524.3241269783,1674.12745205081
"GSM856275","wild-type",2433.59128542549,7862.74233676008,9223.56626073622,13717.0004759987,1979.91846179274,1865.86473355306,2207.73128511395,2736.12971308407,7377.10485206606,4831.21213360179,29569.3047660691,7151.54938613834,1667.41140781688,23193.333210148,6645.79206339063,275770.254849753,7695.11407964527,8077.29666172486,1450.76370855005,9362.85417534523,17468.1045961489,16135.5806373032,10153.6720835007,16134.0425430233,9513.76482489937,25389.2417584189,9164.3492450185,4294.59034048546,1457.8786556089,5654.75876197214,32438.91414078,15573.2205664098,5288.70561851924,1860.80643681776,1768.20774114369,3851.01601273527,23618.7967999666,14449.0110454662,500.9355077645,20393.6297344097,2918.64444199139,2329.55952193387,38845.8656007994,9682.49181457867,5140.82179708442,13020.2572448883,6337.21854057035,15588.1462302023,21213.633898719,23057.1009920111,25120.0876881911,11086.3327746371,9238.65907462574,24000.6076103192,15576.6621438263,171.101612970403,2359.07905183169,14216.2104799144,2855.8420595174,12993.0905387178,9219.08005698472,1243.92655517399,1587.00153424802,2098.18157596749,32796.0562491334,14196.0518668122,18693.6441609853,9903.45960855659,15364.75145255,7875.89498806683,296.576279261273,80722.4730809309,52324.7224084829,1886.32637937616,1060.9421717624,4830.82925158836,5188.49722329413,10683.7162457255,2568.41094575132,11778.5044778196,16039.3304374693,5627.82054685426,8037.44022789704,4320.58036446942,4627.65321630437,8271.22233259772,5130.83632632119,6784.65149419506,18024.5674532712,2223.58862895384,1262.82557221784,7149.89830423878,27555.0836209185,15189.8976187517,15035.0563699031,4301.21979905239,12239.7429722392,9060.75130451208,7247.0382066775,2147.25042763038
"GSM856276","wild-type",927.082394447807,6876.96568558419,10540.0533446439,1688.87993848632,9458.84524268635,3813.36104919906,3657.91372149393,3787.33907879864,13756.3152092705,2299.20639622448,11942.5010931351,5959.04334515379,1947.11057283063,17346.9576304071,5112.14774106972,17180.1698998352,1100.10383633149,10313.8898829303,8241.46801072165,9146.97282373607,14916.0001133219,31093.7626874848,24437.7940369259,16406.447882168,7953.24910135819,25190.7914075959,9529.19951276689,15750.1449755613,11593.190746399,15274.7125101638,7546.26955626428,3090.2474230996,4952.68288585089,11579.8071924974,546.748446274695,807.659893248431,2772.0733854828,9247.36706909838,4893.7545758532,10784.5767382874,4945.35820730765,4692.88077606969,11866.1004246815,24335.4730311908,11823.8901332942,19920.1508495823,5187.54615046688,18399.6243954072,16685.0419999066,15820.5285111973,25442.4707437377,16910.0309650294,31373.732041178,28405.7824248715,25169.6065128901,1647.97869334651,2109.56107519565,29979.3471073706,7450.02276395845,56741.5421036695,32700.7155840115,16447.4733406339,1037.48576754164,4729.23466329181,18379.9446306559,14605.8348072975,9438.4575910857,2171.42521787611,13750.8069722402,3490.45346062052,1250.98398645845,8336.22785689475,23321.0969553012,2829.48956906425,3733.96530581314,6600.34977649771,11979.2627887858,8996.18820691233,3936.62986077772,13262.8279675702,23209.3200777885,8919.56464029732,32048.0211618679,12139.4911093174,16922.5252301019,10091.4265999655,21720.540448093,8434.97212791818,18024.5674532712,4125.43613796259,4350.82872928177,3918.0943586928,10979.5593310327,8077.69885956275,19441.0861117597,13558.9233509191,15044.8266047815,19154.4872854343,23603.0740585239,4112.53048003785
"GSM856277","wild-type",3244.78838056732,305.121344411585,3778.17111069421,31274.0287796126,26582.5574348521,1932.91924741512,8512.47291625074,6897.99605298928,5292.49802772161,7417.87147974437,8499.1254919108,5529.28787862938,1082.40206990862,6286.14719414623,8690.65115981852,5832.38240142006,5837.28566216709,47939.7781299525,4573.40667818106,7966.02187437784,50593.5236512328,26691.5679701184,9709.92212293346,3483.92091642891,15960.309089735,12911.6759504221,9753.28077957298,7320.0231960898,9978.17546922741,12296.8563553997,15023.4800733281,7420.65993046943,13236.3737303271,2398.08153477218,3718.18025830956,1152.96376065175,4258.69898052494,11109.6840482918,822.048012741744,12374.70428993,5726.90142399823,6831.1238155259,21296.5276042968,6419.0935722902,4736.90008445636,10997.6930126726,5080.0564554572,14676.9161529422,13664.7836439184,15719.4747449796,14017.2152551662,20553.3933695065,20796.4101210453,23582.8755158358,18968.7924016282,1454.36371024842,2585.91357604627,1391.8253728541,4138.90153553247,14493.3520521926,12526.8139317821,3923.15298170258,1006.71288460609,8092.98607873177,62398.0950650518,11197.9460675473,6784.69320431053,10299.5979928989,11814.0735958683,11724.3436754177,527.290539058938,16255.6443209448,38288.8770187182,12059.0150681548,1184.94839963074,10628.5887252114,11756.9585423553,14789.6383401617,4344.6951512242,2276.18356575586,22836.7350647934,6344.57127687815,18007.9357004782,16640.9329774158,20901.2824234559,12994.23601982,13454.1930334645,9477.55563938137,6872.06738893607,24473.7745238231,1943.56748224152,2707.72763005203,63010.3530661003,21862.3636589586,29381.2371558223,28125.945092241,32710.0118224013,7371.08351238401,4271.55400595097,1819.70375222914
"GSM856278","wild-type",5575.37051105417,8590.33938881848,8414.42426120931,14980.2277470616,4903.31111233541,4037.84789995467,11501.0245587906,13587.9214053638,5595.52358113509,8873.91036975044,9646.91735898557,6357.41707375754,6139.90215247042,6482.01186274691,5687.26436194006,4627.86864460505,2744.64681615357,15055.4675118859,5922.21154861963,4750.18929596294,29463.7039275495,13461.7838458594,7722.51116209913,10862.7602785225,16745.9480402075,17041.9238769261,14148.7210130772,11051.279927098,10091.6630292449,7534.39846249696,9021.6217573642,3578.1812267469,11884.9779576392,8587.66538681623,309.727178341782,386.272122857945,4948.45145344432,7513.48574364243,7710.98161952021,12057.6543179767,5545.86598962358,8181.5931036035,67074.6939795154,13258.2285024987,7527.63191715933,19130.0866963731,6295.15735556656,13062.8165343809,20247.5821772436,16421.2370103805,12839.87233631,11327.8031874094,11906.5575625024,11418.0105825464,1899.59294436906,969.200583996821,3742.76964954066,465.302324062661,4304.45759695377,22042.8331544031,13918.6821464245,3508.51079664459,281.352072553666,5295.41064410844,29095.2037142406,16341.1401164954,9273.51367201818,13307.3153554975,8392.51129761136,10292.3627684964,8905.17604483981,3612.36540465439,2863.99436293173,8915.13776919449,2218.33363186684,13670.7881589649,8061.67474791537,9016.98520739066,3288.52616418627,15784.1899669009,19956.0167935879,5362.35731351208,99399.7354766507,3022.73161157648,16905.4490189717,13681.273905052,8209.33812211391,13155.4130516786,15343.9357677758,19082.8233140765,4025.25651144436,3138.21888920777,19761.083089992,3374.47064784101,17432.2509356456,15558.3184918848,5868.78229267011,10886.1827969683,17816.3961957613,10590.6758379736
"GSM856279","wild-type",6206.30158505337,4283.43425808572,3442.11616734231,29388.341693823,49549.6115916478,1537.88069835819,62471.7526753049,50597.3664581889,27220.0540221418,47018.7916629466,20906.2090074333,43393.9698247156,287.112877821339,32679.8351780336,4473.129273436,6910.10523646507,8430.38756209132,7169.87884055007,409.063772182189,2225.17704269733,23268.7713068853,23524.7717702739,54890.3979659007,36196.4568189747,35612.0450289503,32793.9204735025,5205.58019811082,374.451163946649,5307.7258838935,46975.1528527228,40223.7512870094,54099.660479395,3411.3612207852,2140.36421136315,38505.050152537,386.272122857945,52515.2450972708,4174.15874646802,543.750508428133,28607.6628539375,108930.34551275,33345.3375047829,3060.20484636523,3915.0008616233,233760.511144567,36005.8570089225,3696.7108153327,14971.399043764,17575.6770442409,11284.3372276461,59086.3664205809,19580.4096474532,13113.2395640861,18975.1639282007,98208.9552238806,807.104319077492,165611.886129069,591.831903413033,4056.12350482182,8217.02865637129,9202.70513681246,33947.4999202611,182307.350762508,4029.84080463598,29157.3627361445,40221.4500462051,12836.3023238765,6514.27565362833,7165.91349257586,2267.3031026253,232.291793197991,4862.79958318861,16058.8255350101,471.581594844041,1019.60676247296,47.3910464554555,9890.44175628744,38682.4208896957,2736.43783005281,36346.0461664364,20092.328383708,4380.143350146,14955.7432088717,2602.39607999437,25050.8017281126,4199.55625085508,14594.3788837581,3777.40056163293,37818.3518189694,34354.8018074701,2624.30939226519,49855.8790132392,26705.6012742235,42787.9054383466,30051.6194355381,57360.7984139252,40256.3709606796,24732.6045380493,26122.1956517771,3166.2845288787
"GSM856280","wild-type",10159.2779058239,156550.72055579,3670.50302204749,32573.8713338948,25429.0397223294,2376.06212163397,18408.9881915466,16130.0025737441,37016.1387230085,37327.1631773188,10439.4403148229,8616.03048910182,1442.30412802269,30872.7064432085,6645.79206339063,11411.1829593001,505.14972076446,12243.7503195133,676.859274691851,3837.89069527388,31848.1863768143,20578.3753059496,23028.7301810963,29185.6036167783,25409.500850212,12676.0161588198,17099.1243593574,361.196255488361,9166.30292448712,14408.8110750905,8111.29805881319,2825.94994612398,6541.48602401102,2970.30135454478,177.40242139764,146.315198052252,20279.7677833341,10210.6344721295,590.847009158129,24525.0347535546,4309.52643779667,42067.1183236175,52648.0139895079,12418.1457866621,4296.25821613484,23359.5634632199,4477.17947040295,17513.3975824622,13065.0414971288,15438.7698388192,14726.4579773687,42846.7941251669,25905.9542215016,10202.7899440492,2293.08005427408,1263.0000641631,7304.07167970965,60285.2221614517,4263.06858159844,46397.9959809508,35009.5793283008,23188.066810551,1701.30081372295,3630.18717111836,20292.5299200061,16838.7336870847,50546.1476431347,40318.0844508348,11039.3802453196,5071.59904534606,420.412651186857,35220.5626953803,12887.9746331928,1324.91971884754,854.265125315182,175.041123198376,10070.8018052783,10333.1382376622,3144.50312049928,23282.0115233864,23236.5823958125,4247.41173347491,12819.2084647472,6341.87513187818,28414.8153207766,7783.45517598282,12256.9978906562,9880.96734984702,8792.47192842499,12690.8997311674,2219.81057616417,1048.15263098788,51351.2078577117,34490.3402192928,6121.28371271577,1814.57710272523,41857.3211314476,39873.2085094326,3486.61032109673,366488.335698948
